6.357446524927487519e-02,2.093696947096694017e-01,-1.268984551159734742e-01,-6.325957793552508535e-02,-7.728204688627082763e-02,1.084652289093267774e-01,8.175780589598621861e-02,-8.721626511853916575e-02,-1.211153886879014069e-01,-3.186218816453817437e-02,-1.186129764161372863e-01,-1.753605757178355873e-01,-1.240716207975706975e-01,-1.316474386963421006e-01,2.948441039313848960e-02,-1.170901218244268724e-02,-1.262908562178407523e-01,1.177853611261570899e-01,1.078120271460265289e-01,2.511164587742572077e-02,-1.478931228446490019e-02,4.043752512751888628e-02,-9.202527108636765485e-02,3.505807199877623848e-02,3.751632353010630333e-02,-4.050300127117630739e-02,8.968073803182567694e-02,1.233622873938473516e-02,-8.187890675656314676e-02,8.762089162129761688e-03,-7.258382513778370571e-02,1.015498558954468777e-01,-3.247287905933211177e-02,1.152610361948990837e-02,-6.834544885201083997e-02,-2.905295048447106149e-02,-5.686385638405193343e-02,6.592596908705292136e-02,-1.005589551602126090e-02,-7.868534455201213473e-03,9.694827377724268835e-02,3.895520346462616468e-02,-9.533874460522803740e-02,-1.282376900574975498e-01,1.243340213259638977e-01,1.492762338113706733e-01,1.040539530333944862e-01,-2.101217223376704649e-02,-6.937941051599637310e-02,-1.043809164476881303e-02,1.124449832059791904e-01,1.904876052748536233e-02,3.353347613627193080e-02,6.659677404476266327e-02,-1.515060202820899260e-01,7.206804097277079435e-02,8.142743600380400459e-02,1.575319108468438978e-01,6.926193198930012673e-02,-4.584007420546738071e-02,6.962435533896782491e-02,-2.614392668687562926e-01,-3.675924058559239260e-02,-1.353376491475438981e-01,1.244885432099123064e-02,4.594353070855657938e-16,-5.724694061314638399e-02,1.070644636766912572e-01,-5.583105418462085134e-02,2.750803823981465834e-01,1.015296454060103104e-01,6.495065954027176569e-02,1.336034419002713747e-01,1.078672912032231923e-01,4.853415771440736104e-02,9.261448211320861016e-04,-1.713133047304899736e-01,-1.533297498288298810e-01,5.081677055928421338e-03,5.923838597696989838e-02,-1.883141713838069609e-01,1.475131074802184528e-01,1.914375665425549836e-02,-2.433668189540247676e-02,1.797287786288675353e-15
-5.933893679559544554e-02,-7.123982132588119187e-02,-1.757465424805720600e-01,5.477919750788543679e-02,1.762665376233444811e-02,1.084652289093279709e-01,9.666733562759986798e-02,3.372828407957802199e-02,1.406736127516890478e-01,-2.388299105515995571e-02,-1.271636998986863942e-01,1.011064948927149626e-01,1.655587789349055941e-02,-5.389408459657280687e-02,3.083979190167242257e-02,1.808239925944119253e-01,-2.214265834853111625e-01,-2.157707393140919638e-01,-2.190542200262390882e-01,-1.565024076932450617e-02,6.912808246772703016e-05,9.233737497814345843e-03,-1.648890365257488222e-01,1.079447204661275611e-01,2.299550527888058471e-02,2.367305929429191699e-03,7.753896808951556141e-02,-2.793166461403243095e-02,5.578868253769508900e-02,-2.457168138390559975e-01,4.811539107489770650e-02,1.397948446273439560e-01,1.804329226113128293e-01,-3.825612725736351159e-03,-3.722556723920184690e-02,1.985513286344509354e-01,9.342980689389625759e-04,-2.838474459065998615e-02,-2.648114718900300771e-02,1.643662941959100204e-02,-1.015352039400574669e-01,3.658650889556809235e-04,-2.942510912333023629e-02,1.015096507722056118e-01,3.506841433311932293e-02,1.297984464868925103e-01,-1.431992530219098891e-01,-6.444182623698903323e-02,-2.184570780857797087e-02,-5.061207090936770125e-02,1.492462819722125689e-01,-4.177560799656289403e-02,-1.526065391045556552e-01,1.153572257654478326e-03,-2.944119124040715015e-03,-6.017387526428017580e-02,-9.145777750558690619e-03,6.895717484776998918e-02,2.204985377560694793e-02,-5.519928637103897751e-02,-6.350332597271701046e-03,1.513337947583219371e-02,1.831097089949040579e-01,1.540858851257196072e-01,2.993485856863212224e-01,7.135363987138954257e-16,-3.547225211838902852e-04,1.370952896650233337e-02,-9.474834895103366461e-02,2.051814934229291912e-02,1.531512481844023721e-01,-1.209215535800034483e-05,5.734822193072131036e-02,-5.352506634006132247e-02,-2.377169610513568676e-01,-1.184461515789742569e-01,-1.493547732659439853e-01,1.121680915936073969e-01,-2.041335804321927627e-01,7.826099273042652626e-02,1.308626809481298336e-01,4.339396837827935727e-02,-8.617565407878131651e-04,-1.175335632938208225e-01,2.460111351335155175e-15
1.515677398213933526e-02,8.028070020746888580e-02,3.614475556960940195e-02,2.237561373334202575e-01,1.220536407504404369e-02,1.084652289093285399e-01,-1.725060444513821512e-01,-1.288163271261357212e-01,7.794350459317128665e-02,4.314613229165839212e-03,5.654925021184577238e-02,4.650613427672913025e-02,4.460732437616537344e-02,8.151719469747191471e-02,-1.544855206007184067e-02,3.190922976604858297e-02,-1.089903951519650277e-01,3.794370892297492526e-02,1.135604215113606985e-01,2.812071917769552454e-01,-1.590552248835016280e-01,1.577296643190613523e-02,-8.324634788650216166e-02,-1.084045308879946767e-01,2.804003832916029393e-01,-2.360834630145109553e-02,-5.807847874594656429e-02,-5.110443595307946618e-02,3.135721328002640668e-02,-6.156580389503948925e-02,4.104966828226429103e-03,-1.300106471303069111e-01,-2.518805922559689062e-02,-1.257691061912290797e-01,-5.293217123236471089e-02,1.807998267693953706e-02,2.390998261245423986e-02,-9.982821592910211261e-02,-1.607870816647842538e-01,-1.514576838392768798e-01,-9.609882808054552583e-02,-1.492593665830150018e-01,-2.040149397158347033e-01,1.394029963665141814e-01,2.264737324259180340e-01,-2.659038450536175269e-01,-7.876184486746942714e-02,-5.426662090714270970e-02,-2.529400694391602256e-02,-1.519779213366280989e-02,-7.820087549174298269e-02,-1.245539627195923899e-01,8.260508962742137140e-02,6.736223071099976811e-02,-1.950115502509736087e-01,1.800678532474782045e-01,-2.894308045137944374e-02,9.911817311186729706e-02,6.366801483704345732e-02,-1.814950895805277076e-02,-6.867855102899428354e-02,-4.415866381864876067e-02,-8.096572867891140002e-02,-1.134386141956785637e-01,-1.011958159304041094e-01,2.628277957852621767e-15,2.470000928379333383e-01,7.897189909741475500e-02,-8.130564515007546178e-02,-2.768170284574873741e-02,2.701037743815246778e-02,7.533776995844584934e-02,-6.133847506325832560e-02,-7.629655637619209285e-02,-1.717275046849786047e-01,-4.751517159703854548e-03,8.299780183317852222e-02,-2.575309483368809493e-02,-8.880194437230855276e-02,-3.567644168657103237e-02,5.452195580770127781e-02,8.216794516615346343e-04,3.409519686575489955e-02,-1.107945035939887114e-02,-9.550723287963251972e-16
-2.965220511882841678e-02,-1.288719314392229864e-01,7.800394461643327115e-02,5.160913442077074559e-02,-9.058750530631952402e-02,1.084652289093274435e-01,1.286093149441601968e-01,-1.102396070551489166e-01,-1.454693561212166975e-01,-3.522545825157229193e-02,-1.150994556331965263e-01,-1.617454064744059117e-01,1.986868974238591712e-01,1.595576048103885536e-01,-4.414375622907892177e-02,1.552059680158085833e-02,-1.340617606270589346e-01,1.389239870748655570e-01,-1.789193336012180613e-01,-2.160791683210500774e-02,9.720134127935348145e-03,8.785154364791385173e-02,1.574633917016612095e-01,-1.230410651197393346e-01,3.092214868691353993e-02,1.332193193473421022e-01,3.090625494788553085e-01,-1.172089917152486505e-01,1.188760690191294211e-01,7.785611857689457571e-02,-6.199338795891583265e-02,1.162847200484321171e-02,-6.806980896221120902e-02,-2.551429192327008266e-01,3.502721014485158935e-01,7.747953756250669510e-02,-3.349514177293837214e-02,-1.268401552622413775e-01,8.443993667938531900e-02,-1.429155302810515560e-02,-2.433361533128632157e-03,1.590684475659192567e-03,5.136531685478417514e-02,6.544637405713096823e-02,5.405300952376596718e-02,3.409031014256042741e-02,9.469843555466102292e-02,1.309356911976580252e-02,5.700834775423783973e-02,4.647121520996194688e-02,-1.284771762878174628e-01,-6.030652474908041773e-03,-3.980666399266609423e-02,8.726997054735947945e-02,-3.152432042626472641e-02,-2.367338435999349622e-01,4.964891238752176805e-03,2.254182546918922017e-02,2.989286825199448661e-01,1.864745800194490431e-03,-3.063910633092051805e-01,3.779479413920143749e-01,-8.158385639603238371e-02,-1.045743877355220647e-01,3.126653278126694056e-03,3.285347447315777209e-16,-7.888891034769742946e-03,1.747387555748790844e-01,-3.847093703859848918e-02,2.789833298460804856e-01,5.798280660882255272e-02,-7.686026981383681234e-02,1.192836879979324305e-01,4.527608829060370682e-02,6.059438188205831105e-02,-1.373712937498178070e-02,6.639224447790992301e-02,8.298994682151365765e-02,-2.464122429234261516e-02,2.096896989318529358e-02,-3.713081018229678204e-02,-2.588997489333180052e-02,-1.611549887265709569e-03,-1.131376806455314243e-02,1.290274080878280670e-15
7.930066296866448983e-02,6.864624519373557776e-02,1.848005009407714672e-01,-6.495184431361532285e-02,-5.408131058498284738e-02,1.084652289093277489e-01,9.193152600518175732e-02,5.002715889156836293e-02,1.225386778588914150e-01,6.014911493328366915e-02,-6.515427944244509689e-03,1.806034539005662437e-02,-2.008061767040747111e-02,2.735866922061423387e-02,7.273818850035278227e-02,2.368127448331408536e-02,2.376952085512886448e-01,2.421772959465431085e-01,-1.975170250828745255e-01,7.523488703341525696e-02,2.541713307114852258e-02,1.161225826529776800e-03,-1.281954160548096355e-01,1.188847308390884316e-01,7.759930519219825074e-02,3.535213176927604913e-05,-3.669894664314642813e-02,-1.049942196016467461e-01,-1.035489158592366593e-01,-2.678938584329534564e-02,-2.017987111340950601e-01,-4.918386252357734995e-02,-4.911965860081300012e-02,-8.787134582451576817e-03,-4.325574814775277194e-02,1.307548699817790983e-01,1.589289678159087893e-02,-7.521846838471248076e-02,-1.199196816782993613e-01,-1.106176986081442021e-01,2.326337790607714007e-01,1.623042227408520721e-01,6.345949491400283693e-02,1.236418324164691995e-01,-1.519114783113895417e-01,-1.212003335772893348e-01,9.588770900169348022e-02,3.799312597545440040e-02,9.431680378005435905e-02,1.224182456344284353e-01,1.788724389820239014e-01,7.920103263678007766e-02,-1.259302202468858545e-01,-2.533012433253264278e-02,8.179125350121785321e-02,3.268551593429206564e-02,-1.018830220848495338e-01,1.273907874388437445e-01,1.353368752670215149e-02,1.645055218299355249e-01,-6.443137382095290300e-02,-8.483955113099279910e-02,4.579879249316975293e-02,2.527599028902145772e-02,5.915853042907713577e-02,-1.543482325305500153e-15,2.708309695726576760e-02,9.526102478663044104e-02,-2.699734921387640305e-02,1.255955293210994292e-02,6.455980910486615321e-02,3.033148360392057610e-02,-3.594290583122029814e-02,-5.245522458306526442e-02,5.068350445722694109e-02,-1.598258445265384187e-01,1.333290613971621075e-01,-7.547661372145601788e-02,-1.112412877308125055e-02,-7.954411108372602679e-02,9.890835696021059095e-03,-4.242584372299560737e-03,2.313439906520205289e-03,-4.617358121289782263e-02,-9.306790573337240370e-16
-1.644342437345385488e-01,3.844144342954310817e-02,1.296992632758412270e-02,-2.775200408269913772e-03,2.697815808754414069e-01,1.084652289093284705e-01,-3.297315702855407177e-02,1.141911661191390287e-01,-4.717828833020745738e-02,-7.316674984862013564e-02,-5.998797863124253477e-02,-5.885517541016872800e-02,-1.723517734830105896e-01,1.611149533309065296e-01,1.485931488445806914e-01,9.056979900676129236e-02,-8.661622375361615819e-03,4.895000868558309348e-02,-9.086701044570393362e-03,1.551263804703619919e-03,1.826906045077232197e-03,2.028812929663373898e-01,5.824104372461109957e-02,-3.722674794964776074e-02,-1.092104673037507835e-02,2.211370473810822523e-01,-1.397561790364590661e-01,2.074512304927116912e-01,3.943120967508722402e-02,-3.097438958393563049e-02,-7.543305624292341582e-02,1.700289391759765914e-02,-1.407814630098007114e-01,-5.117497917601175617e-02,-7.851422281094244671e-02,6.543255440795334166e-02,1.164592410989097049e-01,1.058629825280124198e-01,1.012076266251809714e-01,-2.449488268957879938e-02,1.006404577685672715e-02,-4.598563800256375012e-02,-1.126778907965192283e-01,-2.178479323467075457e-01,-1.040787536048742579e-01,-9.464725874935375760e-02,1.173023557234085038e-02,-2.104212743192268587e-01,6.409693282243578150e-02,4.340599586178412600e-02,-3.617465006207452177e-02,-5.513904684568669140e-02,-5.342680938197698348e-02,2.478768342192843033e-01,1.374695397345989667e-01,-7.485733493488508361e-02,-1.268233999540296919e-01,4.492264532338028499e-02,7.970947416340090630e-02,1.110587953814210077e-01,-7.466355051916439937e-03,9.763860794368146856e-02,1.376999601930248285e-01,-9.384366888150715014e-02,3.835554724258068149e-02,2.886751345948119774e-01,9.252950864981979509e-03,-3.242183913287062513e-02,7.962538316789878612e-02,-8.021094652416165677e-04,-1.109601506100796192e-01,1.224916416318270196e-01,-1.062790478251935712e-02,-5.247895253498566226e-02,-1.231982207622025066e-01,4.334926631481447051e-02,-1.560188465457233165e-01,-1.924129066574511160e-01,5.746885063335938071e-02,3.318787337477311500e-02,9.637228740893874490e-02,1.120373527782099893e-01,-4.884752809917189756e-04,5.138131154283339351e-03,-8.703882797785021663e-02
6.784187014714307407e-02,1.033126912480664128e-01,2.466312419127525135e-01,-8.142022985078667396e-02,2.606305304678784365e-02,1.084652289093280542e-01,1.160125393181904857e-01,2.809168166028320687e-02,1.582956825156659475e-01,-3.028973896602956545e-02,-1.383795197788466672e-02,-3.714586939524805800e-03,6.275800550237839448e-03,-2.141616208722848733e-02,-3.130870923906099029e-02,-4.924077453155538929e-03,-9.985026192270601841e-02,-1.191317031597450560e-01,6.956768652037227663e-02,-8.055595131293856459e-02,-3.502783067731198713e-02,3.577277910778975910e-03,4.461101659430297822e-02,-7.025548651213668616e-02,-7.920085888838139521e-02,3.253970331524907913e-03,-1.008697539625454283e-02,-8.754875914908816226e-02,-1.272727952629687243e-01,-2.721946972069699475e-02,-1.416794392222597565e-01,-9.813838927318743743e-02,-1.295480873291063040e-01,5.372488395266376837e-02,-5.274848933208686058e-02,1.997934861823454922e-01,4.429323859520608100e-03,-1.826730699774501698e-01,-1.466171739826443443e-01,-3.966430342130806280e-02,-1.796413272594860333e-01,-1.149885267125908828e-01,9.104637267794707389e-02,-2.051426228816323194e-01,1.864559481993691495e-02,1.642976851702352414e-01,-8.396010038867075809e-02,4.963300864050905481e-02,-8.224325122504001079e-03,-2.456575500719463886e-02,-1.060484222656071784e-01,-1.572621843375599307e-02,-1.048132586208945852e-02,2.519230741942391980e-03,-7.641732614421032320e-03,-3.721389228035126839e-02,4.799106686853270298e-02,-2.795318392388087061e-02,-3.891212303301939263e-02,-8.433841110760272042e-02,3.654209022564634812e-02,7.340616131545188439e-02,-1.270431267806902409e-01,-4.344098904381746284e-02,8.936361216353261305e-02,6.720417760069123603e-16,-1.095328693068152309e-01,-9.702074431888060846e-02,-3.047565512893284784e-02,3.860463693827135136e-04,8.732354594943454729e-02,3.434540480399296825e-01,2.476950729193629422e-02,-8.332778216125180659e-02,1.084673804398886415e-01,1.204620226192939375e-01,1.627217669170295256e-01,-8.356062684229556559e-02,-1.193408361876365821e-02,-1.370252592807469083e-01,4.356568390126502877e-02,1.464506944162613511e-02,3.437512238203119935e-02,-1.646574915766864100e-01,-5.567044174024434919e-16
-2.319979844400808788e-01,8.605139086280838567e-02,3.680656434908516350e-02,-2.275394512643603290e-02,-1.699611638439979533e-01,1.084652289093282485e-01,-7.460171485189447116e-02,1.496234830686344885e-01,-6.655276434831852717e-02,1.608830741937357645e-01,2.407132860018666026e-02,1.413729566467686154e-02,4.307028045087010065e-02,-4.694594906011494845e-02,-1.478137815941152067e-01,-3.053176159020301247e-02,-2.846037062412203056e-02,-2.955772220177058096e-02,-1.902923956669181488e-02,-8.701374549788944840e-03,-2.502576503694451445e-03,-1.523769515189859862e-02,-1.694674252827204491e-02,1.300468601345445251e-02,7.218352002541502527e-03,3.563972868850153602e-04,-4.101940078154583252e-02,1.377639034728757317e-01,-6.283977894206324577e-02,-1.233068579527213555e-02,-5.006530678654016325e-02,-1.478819976968731298e-01,9.577675610262630090e-02,-3.301443902535787511e-02,9.948469059937065095e-02,4.992567502366956206e-02,-2.416124292845390764e-01,6.457683171135819578e-02,2.699170963961610228e-02,-3.076877851111587542e-02,1.452679896430139062e-01,-1.857238417722232304e-01,8.445002725306341440e-02,4.483782275672264922e-02,5.613357217911895541e-02,7.482743490501643502e-02,-1.411614679837472908e-01,2.094051246523521981e-02,6.070713078653185157e-02,-1.192845254149727252e-01,1.459177506772321165e-01,5.858116374510192320e-02,1.858285086882006387e-01,1.599265458472372836e-01,2.003842522996722164e-01,3.849457669961281470e-02,-1.383976249631020949e-01,1.009697787642029748e-01,8.093662068673353194e-02,6.337929240060262426e-02,-2.341626151803770026e-02,-4.608850053013521797e-02,1.084189205038945808e-01,-3.072308136775005888e-02,-5.274260057103085514e-02,1.143882691943019502e-15,1.039365153906085526e-02,-5.842414154334922560e-02,-3.934537900388362236e-02,-7.078521361245052046e-03,3.794895927274480329e-02,3.724618145439562156e-02,1.569745065540821549e-02,6.284918222418683529e-04,5.741896783496437673e-02,2.211288872818939766e-01,8.565420930934487809e-02,2.561626825787688411e-01,-1.447884551475103233e-02,-3.294059607392743616e-02,-1.505511250092337857e-03,2.507359557748953804e-01,-9.401024861510922509e-03,7.248320111960677992e-02,-3.469927684868483067e-15
1.251595064943628044e-01,-4.423448458632703306e-02,-2.285254840486179370e-02,1.177666714394408690e-02,1.983813864377035122e-02,1.084652289093282623e-01,-7.278576887323484623e-02,1.449429378785877798e-01,-7.150746696550581982e-02,-2.575834874594653545e-01,1.730969718189006787e-02,3.491680396654846252e-02,-1.106680212561865911e-01,4.645582903418190440e-02,-3.329659502828886120e-01,1.887786296482902096e-02,6.276608326161073337e-02,-3.357825786430062610e-03,-1.014979776829544461e-01,1.450017765542982971e-02,1.107730869328212410e-03,2.638434721234868552e-01,3.305768310807855742e-02,-1.959973067971296570e-02,1.097918211346741481e-02,-3.205509373698239295e-01,6.859004465244052107e-02,4.434038777034493561e-02,-1.658830268427352872e-01,9.253548024520143189e-03,-6.104312824191947956e-02,-1.028284939705644691e-01,1.688991465352528976e-01,-6.765219932593114112e-03,7.285743780961366489e-02,-5.098600640452456700e-03,2.933811487799602991e-01,6.349315868537470584e-03,9.216831656231137121e-03,-1.343796233540080903e-02,8.368880622318378149e-02,1.555936107209522912e-01,-8.702703710058362629e-02,-8.429273830363169517e-02,2.571332866727616892e-02,4.072036392195724219e-02,-1.337675693647124298e-01,-2.248548235403707296e-01,1.642392412547965808e-01,-1.017475019843289696e-01,-2.050415647220621973e-01,-5.388127722731873848e-02,1.022671518782145572e-01,2.426648239224457881e-01,1.379682959054309710e-01,-1.852237755064453303e-02,2.346518124828115281e-01,-1.557485196930120247e-02,-1.142245873707805615e-01,-1.316097188888539979e-02,-1.487831088753372930e-02,-2.571038310648175035e-02,1.187639638636831807e-01,7.910418040318069333e-02,2.046024558031057255e-04,-2.886751345948126990e-01,-4.542957809163062320e-03,1.258189817460941551e-01,-5.532435637870849326e-02,1.367181696288503369e-02,9.182189161865812743e-02,-4.903550583749963221e-02,-3.925361793588338227e-02,-6.031499483367987885e-02,1.260216448209947049e-02,-6.152386018748185609e-02,3.293111039771458412e-04,8.021723323554120696e-03,-1.018206015024212749e-02,-2.373156842006367007e-01,-1.369954187861766870e-01,-7.982507635531682633e-02,-3.915698657300345129e-04,7.750567003942014643e-02,-3.481553119114002559e-01
-1.643737784507718624e-01,5.022508720716082481e-02,6.527393827390699614e-03,-7.205400380998931882e-03,7.555535328020546171e-02,1.084652289093284289e-01,-4.838755471211588638e-02,1.353452021011634643e-01,-4.016228367439058505e-02,-2.922503291442989926e-01,-5.610110211218133879e-03,6.428112209887913188e-03,5.624286901614788253e-02,3.709963899100923029e-02,3.004921523926797899e-01,1.352134793958867896e-02,3.908549142669471600e-03,4.471992425893665801e-02,-3.797109490259574375e-05,-3.280270657512453182e-04,2.507584970682498124e-03,-2.372905680561118724e-01,6.162536558720820706e-02,-4.619371441004032491e-02,-1.148649794059997294e-02,-2.181857174659460330e-01,2.529088340215322403e-02,5.993773556492782567e-02,1.539440875079705062e-01,-1.918029305692811690e-04,-9.645374373352169628e-02,1.310353296111886438e-02,-1.683049114394573886e-01,-4.724211131707553579e-02,-2.976864778918284285e-02,7.304813178061000944e-02,1.381549288825360544e-01,1.060939513537538376e-01,7.711218850116698109e-02,-3.427481284453413185e-02,9.427732497503608922e-02,-1.059323095418795019e-01,2.532399218254530182e-02,4.234611067093781156e-02,-3.434845265303327223e-03,7.962948805462546562e-03,-1.003935635511047156e-02,1.584886572860080556e-01,-1.790630054806303106e-01,-9.224338728016652500e-03,-5.315531226933674358e-02,-2.602731675162182554e-02,8.387444187066084300e-02,-3.682083787160494309e-02,1.158272457136373390e-01,-2.999157749614225852e-03,5.856395723801922915e-02,1.588282064833561880e-01,-1.772666520634476328e-02,1.262973955329602938e-01,-1.636052310458205317e-02,-8.481243990741961850e-03,1.915476242016726782e-01,5.472317047286037739e-02,-7.000039146465242279e-02,-2.886751345948118108e-01,1.991289921239675423e-02,7.731411028481943726e-02,-8.392593467115011530e-02,7.119028709714429054e-03,9.012730295155620130e-02,1.148658017171080153e-01,-2.508565696212184185e-02,9.220008855523231794e-02,-4.220782647664105035e-04,2.287444498930174264e-01,-3.297250521290966824e-02,6.971714790814409132e-03,9.348294457865767917e-03,1.893437246895176840e-01,2.728488826363201225e-02,-2.990168195989417188e-01,1.041400151364416278e-02,-1.516223222184327479e-01,8.703882797785818248e-02
