1.566948700480587986e+00
1.564921158905921983e+00
1.528388694052225105e+00
1.528245500420786884e+00
1.480107378397761408e+00
1.473518671289768545e+00
2.427615570692277017e-16
2.289551597563442217e-03
2.282848699112400778e-02
2.296148238386432061e-02
1.459818149686485045e+00
1.457379189138411579e+00
6.231442391765170535e-02
6.803534114030489188e-02
1.433717748935801284e+00
1.433212282174076480e+00
8.696327377040870277e-02
9.338878991652346806e-02
9.069694083304079280e-02
9.094406101237768880e-02
1.547310831606010240e-01
1.364716236928024795e+00
1.354771809545721295e+00
1.359606789624493883e+00
1.359386718366474511e+00
1.683327345683993115e-01
1.318639350646972908e+00
1.306709525527372628e+00
1.880796144416141680e-01
1.898328151924278673e-01
2.240642202664312188e-01
2.364204992553850526e-01
1.262385405988687648e+00
1.261042633408602009e+00
1.253627935678042649e+00
1.250329275113403860e+00
1.240216863546193649e+00
1.242161069373895144e+00
2.636611082193657807e-01
2.655196601601934603e-01
2.662211535800210749e-01
2.701430146846525715e-01
3.046639034745370345e-01
1.194690510277979678e+00
1.177207762509955513e+00
3.238858628667299899e-01
3.429506675545277994e-01
3.136131843999176994e-01
3.828732781817728581e-01
1.138036440912451042e+00
1.123826504867333265e+00
1.118013623439917392e+00
1.105786738010926751e+00
1.112607178548627784e+00
4.028776518661243422e-01
1.113947924072023143e+00
4.236782075119290281e-01
1.071716324098829665e+00
4.513229978790144759e-01
1.066316462866712556e+00
1.055651406913984847e+00
1.054531850913894786e+00
4.840334462710322860e-01
4.860505345326913695e-01
1.014408219387450849e+00
5.031493551036637646e-01
4.446810979624515325e-01
4.446369496293265389e-01
4.441870748664693003e-01
4.441965102748641758e-01
5.413256504652024237e-01
5.464001205789307258e-01
9.827037754901332134e-01
9.684698722839217844e-01
9.937111303729726508e-01
9.934113045504333606e-01
9.912712049788623414e-01
5.629101465709733798e-01
9.488370120809294095e-01
5.676240007447871383e-01
5.720235824199885188e-01
5.724052676068995815e-01
5.797440421471763417e-01
9.346662627218592645e-01
9.293787284730549159e-01
9.314323241746915727e-01
6.160427613430673466e-01
8.951048269125254642e-01
8.916529244775402985e-01
6.422990916067795597e-01
6.515011707030180510e-01
8.787621942178794887e-01
8.756458674726810276e-01
8.716324082856714561e-01
8.661693788128462801e-01
8.596449612516565697e-01
8.529229358947735262e-01
8.333516025748053391e-01
7.188629868986727844e-01
6.673161608815811885e-01
7.337834330784378523e-01
6.694212078153994883e-01
6.744720588709702813e-01
6.951773875663875835e-01
6.782530781527641439e-01
6.828532251830898847e-01
7.922845716899036272e-01
7.899155997123858963e-01
8.125821750511710295e-01
8.186596913322282676e-01
6.846713908126799142e-01
7.620339619844495038e-01
7.738460192134843929e-01
6.851620555174839922e-01
7.974077990957770812e-01
7.709477942450462251e-01
8.160209152826199963e-01
8.158911971524538398e-01
7.671178099068394207e-01
7.661224846979037828e-01
7.653314351274751459e-01
